,Año,Cantidad Transportada (MTn),Cultivo,Destino,Origen,Step From,Step To
1856,2017,0.00018,Soja,Zona 5,Jujuy,0,1
1857,2018,3e-05,Soja,Zona 5,Jujuy,0,1
1858,2015,2.7289999999999998e-05,Soja,Zona 8,Jujuy,0,1
1859,2019,0.00016214,Trigo,Rosario S,Jujuy,0,1
1860,2020,0.0015,Trigo,Rosario S,Jujuy,0,1
1861,2015,0.00018,Trigo,Zona 16,Jujuy,0,1
1862,2016,0.000267,Trigo,Zona 16,Jujuy,0,1
1863,2018,0.00018,Trigo,Zona 16,Jujuy,0,1
1864,2019,0.00021145,Trigo,Zona 16,Jujuy,0,1
1865,2015,0.00022008,Trigo,Zona 17,Jujuy,0,1
1866,2016,0.0014254499999999998,Trigo,Zona 17,Jujuy,0,1
1867,2017,0.00094053,Trigo,Zona 17,Jujuy,0,1
1868,2018,0.0019076199999999998,Trigo,Zona 17,Jujuy,0,1
1869,2019,0.0033887300000000004,Trigo,Zona 17,Jujuy,0,1
1870,2019,0.0015,Trigo,Zona 3,Jujuy,0,1
1871,2019,0.00062,Trigo,Zona 5,Jujuy,0,1
1872,2015,0.19332013000000003,Maiz,B.Blanca,La Pampa,0,1
1873,2016,0.65454043,Maiz,B.Blanca,La Pampa,0,1
1874,2017,0.4235350300000001,Maiz,B.Blanca,La Pampa,0,1
1875,2018,0.42115876999999996,Maiz,B.Blanca,La Pampa,0,1
1876,2019,0.7558680899999999,Maiz,B.Blanca,La Pampa,0,1
1877,2020,0.34467,Maiz,B.Blanca,La Pampa,0,1
1878,2015,0.00538,Maiz,Bs As,La Pampa,0,1
1879,2016,0.00661,Maiz,Bs As,La Pampa,0,1
1880,2017,0.00452,Maiz,Bs As,La Pampa,0,1
1881,2018,0.00105,Maiz,Bs As,La Pampa,0,1
1882,2019,0.00021,Maiz,Bs As,La Pampa,0,1
1883,2018,0.0024,Maiz,Cordoba,La Pampa,0,1
1884,2019,0.00123,Maiz,Cordoba,La Pampa,0,1
1885,2015,0.00325,Maiz,Quequen,La Pampa,0,1
1886,2016,0.00541,Maiz,Quequen,La Pampa,0,1
1887,2017,0.0041,Maiz,Quequen,La Pampa,0,1
1888,2018,0.00771313,Maiz,Quequen,La Pampa,0,1
1889,2019,0.02059582,Maiz,Quequen,La Pampa,0,1
1890,2020,0.00467,Maiz,Quequen,La Pampa,0,1
1891,2018,2.836e-05,Maiz,Resto del País,La Pampa,0,1
1892,2015,0.016344849999999998,Maiz,Rosario N,La Pampa,0,1
1893,2016,0.10093857,Maiz,Rosario N,La Pampa,0,1
1894,2017,0.049857950000000005,Maiz,Rosario N,La Pampa,0,1
1895,2018,0.03558275,Maiz,Rosario N,La Pampa,0,1
1896,2019,0.053089489999999996,Maiz,Rosario N,La Pampa,0,1
1897,2020,0.058919,Maiz,Rosario N,La Pampa,0,1
1898,2015,0.027897129999999996,Maiz,Rosario S,La Pampa,0,1
1899,2016,0.13746392000000002,Maiz,Rosario S,La Pampa,0,1
1900,2017,0.07845151000000002,Maiz,Rosario S,La Pampa,0,1
1901,2018,0.08041610999999999,Maiz,Rosario S,La Pampa,0,1
1902,2019,0.04553818999999999,Maiz,Rosario S,La Pampa,0,1
1903,2020,0.030789,Maiz,Rosario S,La Pampa,0,1
1904,2019,7.368000000000001e-05,Maiz,Zona 1,La Pampa,0,1
1905,2015,0.015575349999999998,Maiz,Zona 10,La Pampa,0,1
1906,2016,0.012348709999999997,Maiz,Zona 10,La Pampa,0,1
1907,2017,0.00038592,Maiz,Zona 10,La Pampa,0,1
1908,2018,0.0040025,Maiz,Zona 10,La Pampa,0,1
1909,2019,0.00519924,Maiz,Zona 10,La Pampa,0,1
1910,2020,0.0075173099999999975,Maiz,Zona 10,La Pampa,0,1
1911,2016,3e-05,Maiz,Zona 11,La Pampa,0,1
1912,2017,0.001,Maiz,Zona 11,La Pampa,0,1
1913,2018,0.0005,Maiz,Zona 11,La Pampa,0,1
1914,2015,0.00333448,Maiz,Zona 12,La Pampa,0,1
1915,2016,0.012303129999999999,Maiz,Zona 12,La Pampa,0,1
1916,2017,0.00338114,Maiz,Zona 12,La Pampa,0,1
1917,2018,0.00183031,Maiz,Zona 12,La Pampa,0,1
1918,2019,0.00069531,Maiz,Zona 12,La Pampa,0,1
1919,2015,0.00564,Maiz,Zona 13,La Pampa,0,1
1920,2016,0.01132,Maiz,Zona 13,La Pampa,0,1
1921,2017,0.0062,Maiz,Zona 13,La Pampa,0,1
1922,2018,9e-05,Maiz,Zona 13,La Pampa,0,1
1923,2019,0.01455,Maiz,Zona 13,La Pampa,0,1
1924,2015,0.00786,Maiz,Zona 14,La Pampa,0,1
1925,2016,0.01178676,Maiz,Zona 14,La Pampa,0,1
1926,2017,0.0033457799999999996,Maiz,Zona 14,La Pampa,0,1
1927,2018,0.00106,Maiz,Zona 14,La Pampa,0,1
1928,2019,0.00024,Maiz,Zona 14,La Pampa,0,1
1929,2019,3e-05,Maiz,Zona 16,La Pampa,0,1
1930,2019,0.00101,Maiz,Zona 17,La Pampa,0,1
1931,2015,0.0011,Maiz,Zona 18,La Pampa,0,1
1932,2016,0.00051,Maiz,Zona 18,La Pampa,0,1
1933,2017,0.00578915,Maiz,Zona 18,La Pampa,0,1
1934,2019,0.00215,Maiz,Zona 18,La Pampa,0,1
1935,2015,0.023928750000000002,Maiz,Zona 2,La Pampa,0,1
1936,2016,0.01779227,Maiz,Zona 2,La Pampa,0,1
1937,2017,0.015303009999999999,Maiz,Zona 2,La Pampa,0,1
1938,2018,0.006044,Maiz,Zona 2,La Pampa,0,1
1939,2019,0.01109283,Maiz,Zona 2,La Pampa,0,1
1940,2017,0.001,Maiz,Zona 3,La Pampa,0,1
1941,2018,9e-05,Maiz,Zona 3,La Pampa,0,1
1942,2019,0.00021,Maiz,Zona 3,La Pampa,0,1
1943,2015,0.00279758,Maiz,Zona 4,La Pampa,0,1
1944,2016,0.00242707,Maiz,Zona 4,La Pampa,0,1
1945,2017,0.003775,Maiz,Zona 4,La Pampa,0,1
1946,2018,0.00099,Maiz,Zona 4,La Pampa,0,1
1947,2019,0.0005,Maiz,Zona 4,La Pampa,0,1
1948,2015,0.01878,Maiz,Zona 5,La Pampa,0,1
1949,2016,0.023343440000000003,Maiz,Zona 5,La Pampa,0,1
1950,2017,0.024609259999999997,Maiz,Zona 5,La Pampa,0,1
1951,2018,0.024196930000000002,Maiz,Zona 5,La Pampa,0,1
1952,2019,0.02643184,Maiz,Zona 5,La Pampa,0,1
1953,2020,0.0015,Maiz,Zona 5,La Pampa,0,1
1954,2015,0.00628856,Maiz,Zona 6,La Pampa,0,1
1955,2016,0.01838,Maiz,Zona 6,La Pampa,0,1
1956,2017,0.00648,Maiz,Zona 6,La Pampa,0,1
1957,2018,0.00676,Maiz,Zona 6,La Pampa,0,1
1958,2019,0.01880571,Maiz,Zona 6,La Pampa,0,1
1959,2020,0.0045,Maiz,Zona 6,La Pampa,0,1
1960,2015,0.13197591,Maiz,Zona 7,La Pampa,0,1
1961,2016,0.12462273999999998,Maiz,Zona 7,La Pampa,0,1
1962,2017,0.07760455000000002,Maiz,Zona 7,La Pampa,0,1
1963,2018,0.027497610000000006,Maiz,Zona 7,La Pampa,0,1
1964,2019,0.09142489000000001,Maiz,Zona 7,La Pampa,0,1
1965,2020,0.028651879999999998,Maiz,Zona 7,La Pampa,0,1
1966,2016,0.00039,Maiz,Zona 8,La Pampa,0,1
1967,2017,5.8e-05,Maiz,Zona 8,La Pampa,0,1
1968,2018,0.00018,Maiz,Zona 8,La Pampa,0,1
1969,2019,0.0011124800000000001,Maiz,Zona 8,La Pampa,0,1
1970,2020,0.00036,Maiz,Zona 8,La Pampa,0,1
1971,2015,0.0035011,Maiz,Zona 9,La Pampa,0,1
1972,2016,0.00082,Maiz,Zona 9,La Pampa,0,1
1973,2017,0.00015,Maiz,Zona 9,La Pampa,0,1
1974,2018,0.0006,Maiz,Zona 9,La Pampa,0,1
1975,2019,0.00730222,Maiz,Zona 9,La Pampa,0,1
1976,2015,0.39950192,Soja,B.Blanca,La Pampa,0,1
1977,2016,0.38425732000000007,Soja,B.Blanca,La Pampa,0,1
1978,2017,0.22153449000000003,Soja,B.Blanca,La Pampa,0,1
1979,2018,0.16190653,Soja,B.Blanca,La Pampa,0,1
1980,2019,0.50374519,Soja,B.Blanca,La Pampa,0,1
1981,2020,0.15716,Soja,B.Blanca,La Pampa,0,1
1982,2015,0.0002,Soja,Bs As,La Pampa,0,1
1983,2016,0.00033,Soja,Bs As,La Pampa,0,1
1984,2017,0.00046,Soja,Bs As,La Pampa,0,1
1985,2018,0.00021,Soja,Bs As,La Pampa,0,1
1986,2019,0.00061236,Soja,Bs As,La Pampa,0,1
1987,2017,3e-05,Soja,Cordoba,La Pampa,0,1
1988,2015,0.00414416,Soja,Quequen,La Pampa,0,1
1989,2016,0.0192078,Soja,Quequen,La Pampa,0,1
1990,2017,0.00817496,Soja,Quequen,La Pampa,0,1
1991,2018,0.014528189999999998,Soja,Quequen,La Pampa,0,1
1992,2019,0.01455641,Soja,Quequen,La Pampa,0,1
1993,2020,0.0212,Soja,Quequen,La Pampa,0,1
1994,2015,0.22653194000000001,Soja,Rosario N,La Pampa,0,1
1995,2016,0.50419613,Soja,Rosario N,La Pampa,0,1
1996,2017,0.30928804000000004,Soja,Rosario N,La Pampa,0,1
1997,2018,0.28313984999999997,Soja,Rosario N,La Pampa,0,1
1998,2019,0.35459767,Soja,Rosario N,La Pampa,0,1
1999,2020,0.11107545999999999,Soja,Rosario N,La Pampa,0,1
2000,2021,0.0002,Soja,Rosario N,La Pampa,0,1
2001,2015,0.11222762,Soja,Rosario S,La Pampa,0,1
2002,2016,0.09523498000000001,Soja,Rosario S,La Pampa,0,1
2003,2017,0.09289436999999998,Soja,Rosario S,La Pampa,0,1
2004,2018,0.061522600000000004,Soja,Rosario S,La Pampa,0,1
2005,2019,0.058194600000000006,Soja,Rosario S,La Pampa,0,1
2006,2020,0.016713,Soja,Rosario S,La Pampa,0,1
2007,2015,0.012667639999999999,Soja,Zona 10,La Pampa,0,1
2008,2016,0.009852730000000004,Soja,Zona 10,La Pampa,0,1
2009,2017,0.0022102000000000003,Soja,Zona 10,La Pampa,0,1
2010,2018,0.0029114099999999997,Soja,Zona 10,La Pampa,0,1
2011,2019,0.00516792,Soja,Zona 10,La Pampa,0,1
2012,2016,6e-05,Soja,Zona 11,La Pampa,0,1
2013,2017,0.00015738,Soja,Zona 11,La Pampa,0,1
2014,2019,0.00116,Soja,Zona 11,La Pampa,0,1
2015,2015,0.00333444,Soja,Zona 12,La Pampa,0,1
2016,2016,0.01747771,Soja,Zona 12,La Pampa,0,1
2017,2017,0.02442542,Soja,Zona 12,La Pampa,0,1
2018,2018,0.00640968,Soja,Zona 12,La Pampa,0,1
2019,2019,0.00601985,Soja,Zona 12,La Pampa,0,1
2020,2020,0.001198,Soja,Zona 12,La Pampa,0,1
2021,2015,0.024798209999999998,Soja,Zona 13,La Pampa,0,1
2022,2016,0.00595,Soja,Zona 13,La Pampa,0,1
2023,2017,0.00606709,Soja,Zona 13,La Pampa,0,1
2024,2018,0.0019,Soja,Zona 13,La Pampa,0,1
2025,2019,0.00877499,Soja,Zona 13,La Pampa,0,1
2026,2020,0.02003,Soja,Zona 13,La Pampa,0,1
2027,2015,0.010715,Soja,Zona 14,La Pampa,0,1
2028,2016,0.01222869,Soja,Zona 14,La Pampa,0,1
2029,2017,0.00691208,Soja,Zona 14,La Pampa,0,1
2030,2018,0.01075728,Soja,Zona 14,La Pampa,0,1
2031,2019,0.00267368,Soja,Zona 14,La Pampa,0,1
2032,2020,0.00015,Soja,Zona 14,La Pampa,0,1
2033,2016,3e-05,Soja,Zona 16,La Pampa,0,1
2034,2017,0.0005,Soja,Zona 16,La Pampa,0,1
2035,2018,0.00015,Soja,Zona 16,La Pampa,0,1
2036,2019,0.00110603,Soja,Zona 16,La Pampa,0,1
2037,2015,0.00012935,Soja,Zona 18,La Pampa,0,1
2038,2017,2.9e-05,Soja,Zona 18,La Pampa,0,1
2039,2019,0.00010988,Soja,Zona 18,La Pampa,0,1
2040,2015,0.00363018,Soja,Zona 2,La Pampa,0,1
2041,2016,0.02801399,Soja,Zona 2,La Pampa,0,1
2042,2017,0.03274143,Soja,Zona 2,La Pampa,0,1
2043,2018,0.020047669999999997,Soja,Zona 2,La Pampa,0,1
2044,2019,0.03731827,Soja,Zona 2,La Pampa,0,1
2045,2018,3e-05,Soja,Zona 3,La Pampa,0,1
2046,2019,0.00042,Soja,Zona 3,La Pampa,0,1
2047,2019,0.00059,Soja,Zona 4,La Pampa,0,1
2048,2015,0.01412,Soja,Zona 5,La Pampa,0,1
2049,2016,0.00462,Soja,Zona 5,La Pampa,0,1
2050,2017,0.012329,Soja,Zona 5,La Pampa,0,1
2051,2018,0.01232776,Soja,Zona 5,La Pampa,0,1
2052,2019,0.02270018,Soja,Zona 5,La Pampa,0,1
2053,2020,0.03054,Soja,Zona 5,La Pampa,0,1
2054,2015,0.00331,Soja,Zona 6,La Pampa,0,1
2055,2016,0.0041,Soja,Zona 6,La Pampa,0,1
2056,2017,0.00282883,Soja,Zona 6,La Pampa,0,1
2057,2018,0.0032416199999999997,Soja,Zona 6,La Pampa,0,1
2058,2019,0.00175232,Soja,Zona 6,La Pampa,0,1
2059,2020,0.001,Soja,Zona 6,La Pampa,0,1
2060,2015,0.2497951600000001,Soja,Zona 7,La Pampa,0,1
2061,2016,0.27686509,Soja,Zona 7,La Pampa,0,1
2062,2017,0.11010427999999998,Soja,Zona 7,La Pampa,0,1
2063,2018,0.10302724,Soja,Zona 7,La Pampa,0,1
2064,2019,0.12093896999999999,Soja,Zona 7,La Pampa,0,1
2065,2020,0.0343356,Soja,Zona 7,La Pampa,0,1
2066,2015,0.00118918,Soja,Zona 8,La Pampa,0,1
2067,2016,0.00253092,Soja,Zona 8,La Pampa,0,1
2068,2017,0.0058501000000000004,Soja,Zona 8,La Pampa,0,1
2069,2018,0.0025321999999999996,Soja,Zona 8,La Pampa,0,1
2070,2019,0.0073954100000000016,Soja,Zona 8,La Pampa,0,1
2071,2020,0.00048,Soja,Zona 8,La Pampa,0,1
2072,2015,0.0010274899999999998,Soja,Zona 9,La Pampa,0,1
2073,2016,0.00018217000000000003,Soja,Zona 9,La Pampa,0,1
2074,2017,0.0030874199999999996,Soja,Zona 9,La Pampa,0,1
2075,2018,0.008828790000000003,Soja,Zona 9,La Pampa,0,1
2076,2019,0.009619200000000001,Soja,Zona 9,La Pampa,0,1
2077,2015,0.13798168,Trigo,B.Blanca,La Pampa,0,1
2078,2016,0.26671347,Trigo,B.Blanca,La Pampa,0,1
2079,2017,0.36831577000000004,Trigo,B.Blanca,La Pampa,0,1
2080,2018,0.26084767999999997,Trigo,B.Blanca,La Pampa,0,1
2081,2019,0.27352721,Trigo,B.Blanca,La Pampa,0,1
2082,2020,0.115884,Trigo,B.Blanca,La Pampa,0,1
2083,2015,0.048229579999999994,Trigo,Bs As,La Pampa,0,1
2084,2016,0.54259214,Trigo,Bs As,La Pampa,0,1
2085,2017,0.01989361,Trigo,Bs As,La Pampa,0,1
2086,2018,0.004781560000000001,Trigo,Bs As,La Pampa,0,1
2087,2019,0.0082188,Trigo,Bs As,La Pampa,0,1
2088,2016,0.00045,Trigo,Cordoba,La Pampa,0,1
2089,2019,0.0006282799999999999,Trigo,Cordoba,La Pampa,0,1
2090,2015,0.002508,Trigo,Quequen,La Pampa,0,1
2091,2016,0.006974770000000001,Trigo,Quequen,La Pampa,0,1
2092,2017,0.00563084,Trigo,Quequen,La Pampa,0,1
2093,2018,0.00391109,Trigo,Quequen,La Pampa,0,1
2094,2019,0.009296819999999999,Trigo,Quequen,La Pampa,0,1
2095,2020,0.00344,Trigo,Quequen,La Pampa,0,1
2096,2015,0.01623633,Trigo,Rosario N,La Pampa,0,1
2097,2016,0.01204906,Trigo,Rosario N,La Pampa,0,1
2098,2017,0.025768319999999997,Trigo,Rosario N,La Pampa,0,1
2099,2018,0.01909148,Trigo,Rosario N,La Pampa,0,1
2100,2019,0.03797116,Trigo,Rosario N,La Pampa,0,1
2101,2020,0.0127,Trigo,Rosario N,La Pampa,0,1
2102,2015,0.00701784,Trigo,Rosario S,La Pampa,0,1
2103,2016,0.00574692,Trigo,Rosario S,La Pampa,0,1
2104,2017,0.019790779999999997,Trigo,Rosario S,La Pampa,0,1
2105,2018,0.011339189999999999,Trigo,Rosario S,La Pampa,0,1
2106,2019,0.0172484,Trigo,Rosario S,La Pampa,0,1
2107,2020,0.01187,Trigo,Rosario S,La Pampa,0,1
2108,2021,3e-05,Trigo,Rosario S,La Pampa,0,1
2109,2015,0.00360034,Trigo,Zona 10,La Pampa,0,1
2110,2016,0.0034940699999999997,Trigo,Zona 10,La Pampa,0,1
2111,2017,0.00507984,Trigo,Zona 10,La Pampa,0,1
2112,2018,0.0017789500000000003,Trigo,Zona 10,La Pampa,0,1
2113,2019,0.00277327,Trigo,Zona 10,La Pampa,0,1
2114,2018,9e-05,Trigo,Zona 11,La Pampa,0,1
2115,2015,9e-05,Trigo,Zona 12,La Pampa,0,1
2116,2016,0.00074158,Trigo,Zona 12,La Pampa,0,1
2117,2017,0.00374,Trigo,Zona 12,La Pampa,0,1
2118,2018,0.000676,Trigo,Zona 12,La Pampa,0,1
2119,2019,0.00016025,Trigo,Zona 12,La Pampa,0,1
2120,2020,3e-05,Trigo,Zona 12,La Pampa,0,1
2121,2016,0.00469,Trigo,Zona 13,La Pampa,0,1
2122,2017,0.01022744,Trigo,Zona 13,La Pampa,0,1
2123,2018,0.00524,Trigo,Zona 13,La Pampa,0,1
2124,2019,0.00967734,Trigo,Zona 13,La Pampa,0,1
2125,2015,0.00021,Trigo,Zona 14,La Pampa,0,1
2126,2016,0.00075,Trigo,Zona 14,La Pampa,0,1
2127,2017,0.0017,Trigo,Zona 14,La Pampa,0,1
2128,2018,0.002118,Trigo,Zona 14,La Pampa,0,1
2129,2019,0.00012,Trigo,Zona 14,La Pampa,0,1
2130,2015,0.00135,Trigo,Zona 18,La Pampa,0,1
2131,2015,0.01944967,Trigo,Zona 2,La Pampa,0,1
2132,2016,0.03278229,Trigo,Zona 2,La Pampa,0,1
2133,2017,0.04702907,Trigo,Zona 2,La Pampa,0,1
2134,2018,0.02926239,Trigo,Zona 2,La Pampa,0,1
2135,2019,0.012892240000000001,Trigo,Zona 2,La Pampa,0,1
2136,2015,0.00217646,Trigo,Zona 3,La Pampa,0,1
2137,2016,0.000658,Trigo,Zona 3,La Pampa,0,1
2138,2017,0.00364925,Trigo,Zona 3,La Pampa,0,1
2139,2018,0.00541,Trigo,Zona 3,La Pampa,0,1
2140,2019,0.00684,Trigo,Zona 3,La Pampa,0,1
2141,2020,0.001,Trigo,Zona 3,La Pampa,0,1
2142,2015,0.034464360000000006,Trigo,Zona 5,La Pampa,0,1
2143,2016,0.02673621,Trigo,Zona 5,La Pampa,0,1
2144,2017,0.01415696,Trigo,Zona 5,La Pampa,0,1
2145,2018,0.01346198,Trigo,Zona 5,La Pampa,0,1
2146,2019,0.01375,Trigo,Zona 5,La Pampa,0,1
2147,2020,0.00109,Trigo,Zona 5,La Pampa,0,1
2148,2015,0.01765275,Trigo,Zona 6,La Pampa,0,1
2149,2016,0.019430669999999997,Trigo,Zona 6,La Pampa,0,1
2150,2017,0.00797495,Trigo,Zona 6,La Pampa,0,1
2151,2018,0.01000757,Trigo,Zona 6,La Pampa,0,1
2152,2019,0.00905371,Trigo,Zona 6,La Pampa,0,1
2153,2015,0.09907485999999997,Trigo,Zona 7,La Pampa,0,1
2154,2016,0.08630173000000001,Trigo,Zona 7,La Pampa,0,1
2155,2017,0.046178750000000005,Trigo,Zona 7,La Pampa,0,1
2156,2018,0.04631795999999999,Trigo,Zona 7,La Pampa,0,1
2157,2019,0.06611655999999999,Trigo,Zona 7,La Pampa,0,1
2158,2020,0.00268272,Trigo,Zona 7,La Pampa,0,1
2159,2015,0.00036981,Trigo,Zona 8,La Pampa,0,1
2160,2016,0.00323823,Trigo,Zona 8,La Pampa,0,1
2161,2017,0.00183547,Trigo,Zona 8,La Pampa,0,1
2162,2018,0.01400642,Trigo,Zona 8,La Pampa,0,1
2163,2019,0.003769,Trigo,Zona 8,La Pampa,0,1
2164,2015,0.015236860000000001,Trigo,Zona 9,La Pampa,0,1
2165,2016,0.01177486,Trigo,Zona 9,La Pampa,0,1
2166,2017,0.00673843,Trigo,Zona 9,La Pampa,0,1
2167,2018,0.0029870400000000003,Trigo,Zona 9,La Pampa,0,1
2168,2019,0.01025546,Trigo,Zona 9,La Pampa,0,1
2169,2020,0.000615,Trigo,Zona 9,La Pampa,0,1
2170,2015,0.001669,Maiz,Cordoba,La Rioja,0,1
2171,2016,0.0016592099999999993,Maiz,Cordoba,La Rioja,0,1
2172,2019,9e-05,Maiz,Resto del País,La Rioja,0,1
2173,2015,0.00111771,Soja,Cordoba,La Rioja,0,1
2174,2016,0.00021845,Soja,Cordoba,La Rioja,0,1
2175,2016,0.000175,Soja,Rosario N,La Rioja,0,1
2176,2017,6e-05,Soja,Rosario N,La Rioja,0,1
2177,2018,0.0002,Soja,Rosario S,La Rioja,0,1
2178,2015,0.0002910099999999999,Soja,Zona 9,La Rioja,0,1
2179,2016,0.00020641000000000002,Soja,Zona 9,La Rioja,0,1
2180,2018,0.00012,Trigo,Rosario N,La Rioja,0,1
2181,2017,0.003,Maiz,Bs As,Mendoza,0,1
2182,2017,0.00203,Maiz,Rosario N,Mendoza,0,1
2183,2018,0.00012,Maiz,Rosario N,Mendoza,0,1
2184,2019,3e-05,Maiz,Rosario N,Mendoza,0,1
2185,2016,0.00018,Maiz,Rosario S,Mendoza,0,1
2186,2017,3e-05,Maiz,Rosario S,Mendoza,0,1
2187,2015,0.0008014399999999999,Maiz,Zona 1,Mendoza,0,1
2188,2016,2.893e-05,Maiz,Zona 1,Mendoza,0,1
2189,2019,2.8899999999999998e-05,Maiz,Zona 1,Mendoza,0,1
2190,2017,0.001,Maiz,Zona 10,Mendoza,0,1
2191,2019,3e-05,Maiz,Zona 5,Mendoza,0,1
2192,2015,0.004884060000000001,Maiz,Zona 6,Mendoza,0,1
2193,2016,0.015647720000000004,Maiz,Zona 6,Mendoza,0,1
2194,2017,0.001237,Maiz,Zona 6,Mendoza,0,1
2195,2018,0.0013565,Maiz,Zona 6,Mendoza,0,1
2196,2019,0.00246513,Maiz,Zona 6,Mendoza,0,1
2197,2017,0.00015,Soja,Quequen,Mendoza,0,1
2198,2015,3.067e-05,Soja,Rosario N,Mendoza,0,1
2199,2017,0.000478,Soja,Rosario N,Mendoza,0,1
2200,2018,0.00037520999999999995,Soja,Rosario N,Mendoza,0,1
2201,2019,0.000197,Soja,Rosario N,Mendoza,0,1
2202,2015,9e-05,Soja,Rosario S,Mendoza,0,1
2203,2019,3e-05,Soja,Rosario S,Mendoza,0,1
2204,2015,0.00986998,Soja,Zona 1,Mendoza,0,1
2205,2016,0.00026308,Soja,Zona 1,Mendoza,0,1
2206,2018,9e-05,Soja,Zona 12,Mendoza,0,1
2207,2017,6e-05,Soja,Zona 17,Mendoza,0,1
2208,2018,4.6e-05,Soja,Zona 17,Mendoza,0,1
2209,2019,2.1e-05,Soja,Zona 17,Mendoza,0,1
2210,2017,9e-05,Soja,Zona 5,Mendoza,0,1
2211,2019,3e-05,Soja,Zona 5,Mendoza,0,1
2212,2015,0.028860330000000003,Soja,Zona 6,Mendoza,0,1
2213,2016,0.03389252999999998,Soja,Zona 6,Mendoza,0,1
2214,2017,0.00102244,Soja,Zona 6,Mendoza,0,1
2215,2018,0.0017602100000000001,Soja,Zona 6,Mendoza,0,1
2216,2019,0.005930379999999999,Soja,Zona 6,Mendoza,0,1
2217,2020,0.00830926,Soja,Zona 6,Mendoza,0,1
2218,2016,0.00018,Soja,Zona 7,Mendoza,0,1
2219,2015,3.0760000000000004e-05,Trigo,Cordoba,Mendoza,0,1
2220,2016,0.0005,Trigo,Rosario S,Mendoza,0,1
2221,2017,0.00015,Trigo,Rosario S,Mendoza,0,1
2222,2015,0.0019242399999999998,Trigo,Zona 1,Mendoza,0,1
2223,2016,0.00019081,Trigo,Zona 1,Mendoza,0,1
2224,2015,0.00040338,Trigo,Zona 6,Mendoza,0,1
2225,2016,0.00046344,Trigo,Zona 6,Mendoza,0,1
2226,2017,2.421e-05,Trigo,Zona 6,Mendoza,0,1
2227,2018,0.000119,Trigo,Zona 6,Mendoza,0,1
2228,2019,0.0022847600000000003,Trigo,Zona 6,Mendoza,0,1
2229,2019,0.001,Trigo,Zona 9,Mendoza,0,1
2230,2016,6e-05,Maiz,Rosario N,Misiones,0,1
2231,2015,0.00030402999999999995,Maiz,Zona 18,Misiones,0,1
2232,2016,0.00032074,Maiz,Zona 18,Misiones,0,1
2233,2017,0.00130281,Maiz,Zona 18,Misiones,0,1
2234,2018,0.00044632999999999994,Maiz,Zona 18,Misiones,0,1
2235,2015,0.00018,Maiz,Zona 6,Misiones,0,1
2236,2015,0.00476265,Maiz,Zona 7,Misiones,0,1
2237,2016,0.006416959999999999,Maiz,Zona 7,Misiones,0,1
2238,2017,0.00075,Maiz,Zona 7,Misiones,0,1
2239,2018,0.00085191,Maiz,Zona 7,Misiones,0,1
2240,2015,0.00163,Soja,Rosario N,Misiones,0,1
2241,2016,0.00167,Soja,Rosario N,Misiones,0,1
2242,2017,0.00033,Soja,Rosario N,Misiones,0,1
2243,2015,0.000257,Soja,Rosario S,Misiones,0,1
2244,2016,0.00015,Soja,Rosario S,Misiones,0,1
2245,2017,9e-05,Soja,Rosario S,Misiones,0,1
2246,2019,0.00012,Soja,Rosario S,Misiones,0,1
2247,2019,0.00053,Soja,Zona 14,Misiones,0,1
2248,2015,0.010219370000000002,Soja,Zona 7,Misiones,0,1
2249,2016,0.009833419999999997,Soja,Zona 7,Misiones,0,1
2250,2018,6.816e-05,Soja,Zona 7,Misiones,0,1
2251,2019,1.4499999999999999e-06,Soja,Zona 7,Misiones,0,1
2252,2016,0.00024,Trigo,Rosario N,Misiones,0,1
2253,2016,6e-05,Trigo,Rosario S,Misiones,0,1
2254,2016,0.005,Trigo,Zona 18,Misiones,0,1
2255,2015,3e-05,Trigo,Zona 5,Misiones,0,1
2256,2015,0.00012,Trigo,Zona 6,Misiones,0,1
2257,2016,0.000221,Trigo,Zona 6,Misiones,0,1
2258,2017,0.00024,Trigo,Zona 6,Misiones,0,1
2259,2015,0.00037831999999999997,Trigo,Zona 7,Misiones,0,1
2260,2018,0.0001,Trigo,Zona 7,Misiones,0,1
2261,2017,0.0003,Maiz,Rosario S,Neuquén,0,1
2262,2016,0.001,Maiz,Zona 12,Neuquén,0,1
2263,2015,0.00012,Soja,B.Blanca,Neuquén,0,1
2264,2015,3e-05,Soja,Rosario N,Neuquén,0,1
2265,2016,6.192e-05,Soja,Rosario N,Neuquén,0,1
2266,2017,0.00012,Soja,Rosario S,Neuquén,0,1
2267,2018,6e-05,Soja,Rosario S,Neuquén,0,1
2268,2015,0.00014133,Soja,Zona 17,Neuquén,0,1
2269,2019,0.00022,Soja,Zona 2,Neuquén,0,1
2270,2018,6.969999999999999e-06,Soja,Zona 7,Neuquén,0,1
2271,2017,6.068e-05,Trigo,Quequen,Neuquén,0,1
2272,2019,1.7800000000000001e-06,Trigo,Zona 6,Neuquén,0,1
2273,2018,0.00012054000000000001,Trigo,Zona 7,Neuquén,0,1
2274,2016,0.0003,Maiz,B.Blanca,Río Negro,0,1
2275,2017,0.00025,Maiz,B.Blanca,Río Negro,0,1
2276,2019,0.00018,Maiz,B.Blanca,Río Negro,0,1
2277,2020,0.00018,Maiz,B.Blanca,Río Negro,0,1
