,Provincia,Cultivo,LugarEntrega,Mes,Ano,CantTns,EsFinal,EleccionesNac,EleccionesPre,ProdTns,EstresClimatico,MismaProvDestino,ProvAlejada
11791,LA PAMPA,Maiz,Zona 14,8,2016.0,1170.0,True,False,False,2148470.0,True,False,False
11792,LA PAMPA,Maiz,Zona 14,9,2016.0,570.0,True,False,False,2148470.0,True,False,False
11793,LA PAMPA,Maiz,Zona 14,9,2017.0,297.24,True,True,False,1096620.0,True,False,False
11794,LA PAMPA,Maiz,Zona 14,9,2018.0,60.0,True,False,False,1331562.0,True,False,False
11795,LA PAMPA,Maiz,Zona 14,10,2016.0,5100.0,True,False,False,2148470.0,True,False,False
11796,LA PAMPA,Maiz,Zona 14,10,2017.0,660.0,True,True,False,1096620.0,True,False,False
11797,LA PAMPA,Maiz,Zona 14,11,2015.0,30.0,True,True,True,862700.0,True,False,False
11798,LA PAMPA,Maiz,Zona 14,11,2016.0,420.0,True,False,False,2148470.0,True,False,False
11799,LA PAMPA,Maiz,Zona 14,11,2017.0,300.0,True,True,False,1096620.0,True,False,False
11800,LA PAMPA,Maiz,Zona 14,12,2015.0,180.0,True,True,True,862700.0,True,False,False
11801,LA PAMPA,Maiz,Zona 14,12,2016.0,30.0,True,False,False,2148470.0,True,False,False
11802,LA PAMPA,Maiz,Zona 16,11,2019.0,30.0,True,True,True,1978798.0,True,False,False
11803,LA PAMPA,Maiz,Zona 17,8,2019.0,1010.0,True,True,True,1978798.0,True,False,False
11804,LA PAMPA,Maiz,Zona 18,3,2017.0,1500.0,True,True,False,1096620.0,True,False,False
11805,LA PAMPA,Maiz,Zona 18,3,2019.0,1000.0,True,True,True,1978798.0,True,False,False
11806,LA PAMPA,Maiz,Zona 18,4,2019.0,1150.0,True,True,True,1978798.0,True,False,False
11807,LA PAMPA,Maiz,Zona 18,7,2016.0,510.0,True,False,False,2148470.0,True,False,False
11808,LA PAMPA,Maiz,Zona 18,8,2015.0,1100.0,True,True,True,862700.0,True,False,False
11809,LA PAMPA,Maiz,Zona 18,8,2017.0,30.2,True,True,False,1096620.0,True,False,False
11810,LA PAMPA,Maiz,Zona 18,10,2017.0,4240.0,True,True,False,1096620.0,True,False,False
11811,LA PAMPA,Maiz,Zona 18,12,2017.0,18.95,True,True,False,1096620.0,True,False,False
11812,LA PAMPA,Maiz,Zona 2,1,2015.0,225.32999999999998,True,True,True,862700.0,True,True,False
11813,LA PAMPA,Maiz,Zona 2,1,2018.0,406.49,True,False,False,1331562.0,True,True,False
11814,LA PAMPA,Maiz,Zona 2,1,2019.0,2417.56,True,True,True,1978798.0,True,True,False
11815,LA PAMPA,Maiz,Zona 2,2,2015.0,1635.63,True,True,True,862700.0,True,True,False
11816,LA PAMPA,Maiz,Zona 2,2,2016.0,620.0,True,False,False,2148470.0,True,True,False
11817,LA PAMPA,Maiz,Zona 2,2,2017.0,503.08000000000004,True,True,False,1096620.0,True,True,False
11818,LA PAMPA,Maiz,Zona 2,2,2018.0,30.0,True,False,False,1331562.0,True,True,False
11819,LA PAMPA,Maiz,Zona 2,2,2019.0,624.36,True,True,True,1978798.0,True,True,False
11820,LA PAMPA,Maiz,Zona 2,3,2015.0,2130.0,True,True,True,862700.0,True,True,False
11821,LA PAMPA,Maiz,Zona 2,3,2017.0,1010.0,True,True,False,1096620.0,True,True,False
11822,LA PAMPA,Maiz,Zona 2,3,2018.0,90.0,True,False,False,1331562.0,True,True,False
11823,LA PAMPA,Maiz,Zona 2,4,2015.0,1840.0,True,True,True,862700.0,True,True,False
11824,LA PAMPA,Maiz,Zona 2,4,2016.0,983.54,True,False,False,2148470.0,True,True,False
11825,LA PAMPA,Maiz,Zona 2,4,2017.0,882.14,True,True,False,1096620.0,True,True,False
11826,LA PAMPA,Maiz,Zona 2,4,2018.0,30.0,True,False,False,1331562.0,True,True,False
11827,LA PAMPA,Maiz,Zona 2,5,2015.0,150.0,True,True,True,862700.0,True,True,False
11828,LA PAMPA,Maiz,Zona 2,5,2016.0,56.0,True,False,False,2148470.0,True,True,False
11829,LA PAMPA,Maiz,Zona 2,5,2017.0,120.0,True,True,False,1096620.0,True,True,False
11830,LA PAMPA,Maiz,Zona 2,5,2018.0,65.0,True,False,False,1331562.0,True,True,False
11831,LA PAMPA,Maiz,Zona 2,5,2019.0,120.0,True,True,True,1978798.0,True,True,False
11832,LA PAMPA,Maiz,Zona 2,6,2015.0,560.0699999999999,True,True,True,862700.0,True,True,False
11833,LA PAMPA,Maiz,Zona 2,6,2016.0,1790.0,True,False,False,2148470.0,True,True,False
11834,LA PAMPA,Maiz,Zona 2,6,2017.0,625.98,True,True,False,1096620.0,True,True,False
11835,LA PAMPA,Maiz,Zona 2,6,2019.0,240.0,True,True,True,1978798.0,True,True,False
11836,LA PAMPA,Maiz,Zona 2,7,2015.0,2145.63,True,True,True,862700.0,True,True,False
11837,LA PAMPA,Maiz,Zona 2,7,2016.0,1945.0,True,False,False,2148470.0,True,True,False
11838,LA PAMPA,Maiz,Zona 2,7,2017.0,917.1800000000001,True,True,False,1096620.0,True,True,False
11839,LA PAMPA,Maiz,Zona 2,7,2019.0,254.42000000000002,True,True,True,1978798.0,True,True,False
11840,LA PAMPA,Maiz,Zona 2,8,2015.0,4980.0,True,True,True,862700.0,True,True,False
11841,LA PAMPA,Maiz,Zona 2,8,2016.0,321.43,True,False,False,2148470.0,True,True,False
11842,LA PAMPA,Maiz,Zona 2,8,2017.0,1035.16,True,True,False,1096620.0,True,True,False
11843,LA PAMPA,Maiz,Zona 2,8,2018.0,60.0,True,False,False,1331562.0,True,True,False
11844,LA PAMPA,Maiz,Zona 2,8,2019.0,180.0,True,True,True,1978798.0,True,True,False
11845,LA PAMPA,Maiz,Zona 2,9,2016.0,2627.69,True,False,False,2148470.0,True,True,False
11846,LA PAMPA,Maiz,Zona 2,9,2017.0,1390.85,True,True,False,1096620.0,True,True,False
11847,LA PAMPA,Maiz,Zona 2,9,2019.0,269.73,True,True,True,1978798.0,True,True,False
11848,LA PAMPA,Maiz,Zona 2,10,2015.0,830.0,True,True,True,862700.0,True,True,False
11849,LA PAMPA,Maiz,Zona 2,10,2016.0,2186.73,True,False,False,2148470.0,True,True,False
11850,LA PAMPA,Maiz,Zona 2,10,2017.0,1397.62,True,True,False,1096620.0,True,True,False
11851,LA PAMPA,Maiz,Zona 2,11,2015.0,5000.0,True,True,True,862700.0,True,True,False
11852,LA PAMPA,Maiz,Zona 2,11,2016.0,3209.5200000000004,True,False,False,2148470.0,True,True,False
11853,LA PAMPA,Maiz,Zona 2,11,2017.0,300.0,True,True,False,1096620.0,True,True,False
11854,LA PAMPA,Maiz,Zona 2,12,2015.0,975.49,True,True,True,862700.0,True,True,False
11855,LA PAMPA,Maiz,Zona 2,12,2016.0,2302.3599999999997,True,False,False,2148470.0,True,True,False
11856,LA PAMPA,Maiz,Zona 2,12,2017.0,180.0,True,True,False,1096620.0,True,True,False
11857,LA PAMPA,Maiz,Zona 2,12,2018.0,751.51,True,False,False,1331562.0,True,True,False
11858,LA PAMPA,Maiz,Zona 26,10,2018.0,28.36,True,False,False,1331562.0,True,True,False
11859,LA PAMPA,Maiz,Zona 3,3,2018.0,90.0,True,False,False,1331562.0,True,False,False
11860,LA PAMPA,Maiz,Zona 3,7,2017.0,1000.0,True,True,False,1096620.0,True,False,False
11861,LA PAMPA,Maiz,Zona 3,8,2019.0,210.0,True,True,True,1978798.0,True,False,False
11862,LA PAMPA,Maiz,Zona 4,1,2017.0,1630.0,True,True,False,1096620.0,True,False,False
11863,LA PAMPA,Maiz,Zona 4,1,2019.0,500.0,True,True,True,1978798.0,True,False,False
11864,LA PAMPA,Maiz,Zona 4,2,2017.0,765.0,True,True,False,1096620.0,True,False,False
11865,LA PAMPA,Maiz,Zona 4,3,2017.0,210.0,True,True,False,1096620.0,True,False,False
11866,LA PAMPA,Maiz,Zona 4,4,2017.0,870.0,True,True,False,1096620.0,True,False,False
11867,LA PAMPA,Maiz,Zona 4,4,2018.0,300.0,True,False,False,1331562.0,True,False,False
11868,LA PAMPA,Maiz,Zona 4,5,2018.0,600.0,True,False,False,1331562.0,True,False,False
11869,LA PAMPA,Maiz,Zona 4,7,2016.0,500.0,True,False,False,2148470.0,True,False,False
11870,LA PAMPA,Maiz,Zona 4,8,2018.0,90.0,True,False,False,1331562.0,True,False,False
11871,LA PAMPA,Maiz,Zona 4,9,2015.0,1450.0,True,True,True,862700.0,True,False,False
11872,LA PAMPA,Maiz,Zona 4,10,2015.0,570.0,True,True,True,862700.0,True,False,False
11873,LA PAMPA,Maiz,Zona 4,10,2016.0,300.0,True,False,False,2148470.0,True,False,False
11874,LA PAMPA,Maiz,Zona 4,10,2017.0,300.0,True,True,False,1096620.0,True,False,False
11875,LA PAMPA,Maiz,Zona 4,11,2015.0,500.0,True,True,True,862700.0,True,False,False
11876,LA PAMPA,Maiz,Zona 4,11,2016.0,827.0699999999999,True,False,False,2148470.0,True,False,False
11877,LA PAMPA,Maiz,Zona 4,12,2015.0,180.0,True,True,True,862700.0,True,False,False
11878,LA PAMPA,Maiz,Zona 4,12,2016.0,800.0,True,False,False,2148470.0,True,False,False
11879,LA PAMPA,Maiz,Zona 5,1,2015.0,180.0,True,True,True,862700.0,True,False,False
11880,LA PAMPA,Maiz,Zona 5,1,2017.0,3690.0,True,True,False,1096620.0,True,False,False
11881,LA PAMPA,Maiz,Zona 5,1,2019.0,1120.0,True,True,True,1978798.0,True,False,False
11882,LA PAMPA,Maiz,Zona 5,2,2015.0,500.0,True,True,True,862700.0,True,False,False
11883,LA PAMPA,Maiz,Zona 5,2,2016.0,360.0,True,False,False,2148470.0,True,False,False
11884,LA PAMPA,Maiz,Zona 5,2,2017.0,5270.0,True,True,False,1096620.0,True,False,False
11885,LA PAMPA,Maiz,Zona 5,3,2015.0,2200.0,True,True,True,862700.0,True,False,False
11886,LA PAMPA,Maiz,Zona 5,3,2017.0,3810.0,True,True,False,1096620.0,True,False,False
11887,LA PAMPA,Maiz,Zona 5,3,2019.0,570.0,True,True,True,1978798.0,True,False,False
11888,LA PAMPA,Maiz,Zona 5,3,2020.0,1000.0,True,False,False,,False,False,False
11889,LA PAMPA,Maiz,Zona 5,4,2015.0,300.0,True,True,True,862700.0,True,False,False
11890,LA PAMPA,Maiz,Zona 5,4,2016.0,590.0,True,False,False,2148470.0,True,False,False
11891,LA PAMPA,Maiz,Zona 5,4,2017.0,1980.0,True,True,False,1096620.0,True,False,False
11892,LA PAMPA,Maiz,Zona 5,4,2019.0,2800.0,True,True,True,1978798.0,True,False,False
11893,LA PAMPA,Maiz,Zona 5,5,2016.0,570.0,True,False,False,2148470.0,True,False,False
11894,LA PAMPA,Maiz,Zona 5,5,2017.0,150.0,True,True,False,1096620.0,True,False,False
11895,LA PAMPA,Maiz,Zona 5,5,2018.0,154.19,True,False,False,1331562.0,True,False,False
11896,LA PAMPA,Maiz,Zona 5,5,2019.0,1021.84,True,True,True,1978798.0,True,False,False
11897,LA PAMPA,Maiz,Zona 5,6,2015.0,2000.0,True,True,True,862700.0,True,False,False
11898,LA PAMPA,Maiz,Zona 5,6,2016.0,1500.0,True,False,False,2148470.0,True,False,False
11899,LA PAMPA,Maiz,Zona 5,6,2017.0,21.92,True,True,False,1096620.0,True,False,False
11900,LA PAMPA,Maiz,Zona 5,6,2018.0,680.0,True,False,False,1331562.0,True,False,False
11901,LA PAMPA,Maiz,Zona 5,6,2019.0,1000.0,True,True,True,1978798.0,True,False,False
11902,LA PAMPA,Maiz,Zona 5,7,2015.0,3630.0,True,True,True,862700.0,True,False,False
11903,LA PAMPA,Maiz,Zona 5,7,2016.0,150.0,True,False,False,2148470.0,True,False,False
11904,LA PAMPA,Maiz,Zona 5,7,2017.0,90.0,True,True,False,1096620.0,True,False,False
11905,LA PAMPA,Maiz,Zona 5,7,2018.0,2000.0,True,False,False,1331562.0,True,False,False
11906,LA PAMPA,Maiz,Zona 5,7,2019.0,3500.0,True,True,True,1978798.0,True,False,False
11907,LA PAMPA,Maiz,Zona 5,8,2015.0,840.0,True,True,True,862700.0,True,False,False
11908,LA PAMPA,Maiz,Zona 5,8,2016.0,1880.0,True,False,False,2148470.0,True,False,False
11909,LA PAMPA,Maiz,Zona 5,8,2017.0,35.96,True,True,False,1096620.0,True,False,False
11910,LA PAMPA,Maiz,Zona 5,8,2018.0,4000.0,True,False,False,1331562.0,True,False,False
11911,LA PAMPA,Maiz,Zona 5,8,2019.0,4500.0,True,True,True,1978798.0,True,False,False
11912,LA PAMPA,Maiz,Zona 5,8,2020.0,500.0,True,False,False,,False,False,False
11913,LA PAMPA,Maiz,Zona 5,9,2015.0,2160.0,True,True,True,862700.0,True,False,False
11914,LA PAMPA,Maiz,Zona 5,9,2016.0,1970.0,True,False,False,2148470.0,True,False,False
11915,LA PAMPA,Maiz,Zona 5,9,2018.0,1210.0,True,False,False,1331562.0,True,False,False
11916,LA PAMPA,Maiz,Zona 5,9,2019.0,3610.0,True,True,True,1978798.0,True,False,False
11917,LA PAMPA,Maiz,Zona 5,10,2015.0,2900.0,True,True,True,862700.0,True,False,False
11918,LA PAMPA,Maiz,Zona 5,10,2016.0,1500.0,True,False,False,2148470.0,True,False,False
11919,LA PAMPA,Maiz,Zona 5,10,2017.0,550.0,True,True,False,1096620.0,True,False,False
11920,LA PAMPA,Maiz,Zona 5,10,2018.0,6000.0,True,False,False,1331562.0,True,False,False
11921,LA PAMPA,Maiz,Zona 5,10,2019.0,5280.0,True,True,True,1978798.0,True,False,False
11922,LA PAMPA,Maiz,Zona 5,11,2015.0,180.0,True,True,True,862700.0,True,False,False
11923,LA PAMPA,Maiz,Zona 5,11,2016.0,4159.4400000000005,True,False,False,2148470.0,True,False,False
11924,LA PAMPA,Maiz,Zona 5,11,2017.0,30.0,True,True,False,1096620.0,True,False,False
11925,LA PAMPA,Maiz,Zona 5,11,2018.0,2052.74,True,False,False,1331562.0,True,False,False
11926,LA PAMPA,Maiz,Zona 5,11,2019.0,500.0,True,True,True,1978798.0,True,False,False
11927,LA PAMPA,Maiz,Zona 5,12,2015.0,3890.0,True,True,True,862700.0,True,False,False
11928,LA PAMPA,Maiz,Zona 5,12,2016.0,10164.0,True,False,False,2148470.0,True,False,False
11929,LA PAMPA,Maiz,Zona 5,12,2017.0,690.0,True,True,False,1096620.0,True,False,False
11930,LA PAMPA,Maiz,Zona 5,12,2018.0,5600.0,True,False,False,1331562.0,True,False,False
11931,LA PAMPA,Maiz,Zona 5,12,2019.0,2500.0,True,True,True,1978798.0,True,False,False
11932,LA PAMPA,Maiz,Zona 6,1,2017.0,330.0,True,True,False,1096620.0,True,False,False
11933,LA PAMPA,Maiz,Zona 6,1,2019.0,242.86,True,True,True,1978798.0,True,False,False
11934,LA PAMPA,Maiz,Zona 6,2,2015.0,150.0,True,True,True,862700.0,True,False,False
11935,LA PAMPA,Maiz,Zona 6,2,2017.0,1630.0,True,True,False,1096620.0,True,False,False
11936,LA PAMPA,Maiz,Zona 6,3,2015.0,240.0,True,True,True,862700.0,True,False,False
11937,LA PAMPA,Maiz,Zona 6,3,2016.0,300.0,True,False,False,2148470.0,True,False,False
11938,LA PAMPA,Maiz,Zona 6,3,2017.0,240.0,True,True,False,1096620.0,True,False,False
11939,LA PAMPA,Maiz,Zona 6,3,2018.0,880.0,True,False,False,1331562.0,True,False,False
11940,LA PAMPA,Maiz,Zona 6,3,2019.0,6500.0,True,True,True,1978798.0,True,False,False
11941,LA PAMPA,Maiz,Zona 6,4,2015.0,1590.0,True,True,True,862700.0,True,False,False
11942,LA PAMPA,Maiz,Zona 6,4,2016.0,600.0,True,False,False,2148470.0,True,False,False
11943,LA PAMPA,Maiz,Zona 6,4,2019.0,4000.0,True,True,True,1978798.0,True,False,False
11944,LA PAMPA,Maiz,Zona 6,5,2016.0,30.0,True,False,False,2148470.0,True,False,False
11945,LA PAMPA,Maiz,Zona 6,5,2019.0,4015.0,True,True,True,1978798.0,True,False,False
11946,LA PAMPA,Maiz,Zona 6,5,2020.0,4500.0,True,False,False,,False,False,False
11947,LA PAMPA,Maiz,Zona 6,6,2016.0,30.0,True,False,False,2148470.0,True,False,False
11948,LA PAMPA,Maiz,Zona 6,6,2018.0,360.0,True,False,False,1331562.0,True,False,False
11949,LA PAMPA,Maiz,Zona 6,6,2019.0,1000.0,True,True,True,1978798.0,True,False,False
11950,LA PAMPA,Maiz,Zona 6,7,2015.0,1280.0,True,True,True,862700.0,True,False,False
11951,LA PAMPA,Maiz,Zona 6,7,2016.0,3460.0,True,False,False,2148470.0,True,False,False
11952,LA PAMPA,Maiz,Zona 6,7,2018.0,560.0,True,False,False,1331562.0,True,False,False
11953,LA PAMPA,Maiz,Zona 6,7,2019.0,30.0,True,True,True,1978798.0,True,False,False
11954,LA PAMPA,Maiz,Zona 6,8,2015.0,990.0,True,True,True,862700.0,True,False,False
11955,LA PAMPA,Maiz,Zona 6,8,2016.0,3190.0,True,False,False,2148470.0,True,False,False
11956,LA PAMPA,Maiz,Zona 6,8,2017.0,1540.0,True,True,False,1096620.0,True,False,False
11957,LA PAMPA,Maiz,Zona 6,8,2018.0,3230.0,True,False,False,1331562.0,True,False,False
11958,LA PAMPA,Maiz,Zona 6,8,2019.0,2350.0,True,True,True,1978798.0,True,False,False
11959,LA PAMPA,Maiz,Zona 6,9,2015.0,530.0,True,True,True,862700.0,True,False,False
11960,LA PAMPA,Maiz,Zona 6,9,2016.0,1490.0,True,False,False,2148470.0,True,False,False
11961,LA PAMPA,Maiz,Zona 6,9,2017.0,240.0,True,True,False,1096620.0,True,False,False
11962,LA PAMPA,Maiz,Zona 6,9,2019.0,150.0,True,True,True,1978798.0,True,False,False
11963,LA PAMPA,Maiz,Zona 6,10,2015.0,880.0,True,True,True,862700.0,True,False,False
11964,LA PAMPA,Maiz,Zona 6,10,2016.0,2240.0,True,False,False,2148470.0,True,False,False
11965,LA PAMPA,Maiz,Zona 6,10,2017.0,180.0,True,True,False,1096620.0,True,False,False
11966,LA PAMPA,Maiz,Zona 6,10,2019.0,500.0,True,True,True,1978798.0,True,False,False
11967,LA PAMPA,Maiz,Zona 6,11,2015.0,210.0,True,True,True,862700.0,True,False,False
11968,LA PAMPA,Maiz,Zona 6,11,2016.0,1940.0,True,False,False,2148470.0,True,False,False
11969,LA PAMPA,Maiz,Zona 6,11,2017.0,90.0,True,True,False,1096620.0,True,False,False
11970,LA PAMPA,Maiz,Zona 6,12,2015.0,418.56,True,True,True,862700.0,True,False,False
11971,LA PAMPA,Maiz,Zona 6,12,2016.0,3100.0,True,False,False,2148470.0,True,False,False
11972,LA PAMPA,Maiz,Zona 6,12,2017.0,1080.0,True,True,False,1096620.0,True,False,False
11973,LA PAMPA,Maiz,Zona 6,12,2019.0,17.85,True,True,True,1978798.0,True,False,False
11974,LA PAMPA,Maiz,Zona 7,1,2015.0,441.56,True,True,True,862700.0,True,True,False
11975,LA PAMPA,Maiz,Zona 7,1,2017.0,1059.09,True,True,False,1096620.0,True,True,False
11976,LA PAMPA,Maiz,Zona 7,1,2018.0,1884.6300000000003,True,False,False,1331562.0,True,True,False
11977,LA PAMPA,Maiz,Zona 7,2,2015.0,265.76,True,True,True,862700.0,True,True,False
11978,LA PAMPA,Maiz,Zona 7,2,2016.0,770.0,True,False,False,2148470.0,True,True,False
11979,LA PAMPA,Maiz,Zona 7,2,2017.0,1123.5,True,True,False,1096620.0,True,True,False
11980,LA PAMPA,Maiz,Zona 7,2,2018.0,1059.45,True,False,False,1331562.0,True,True,False
11981,LA PAMPA,Maiz,Zona 7,2,2019.0,730.25,True,True,True,1978798.0,True,True,False
11982,LA PAMPA,Maiz,Zona 7,2,2020.0,2000.0,True,False,False,,False,True,False
11983,LA PAMPA,Maiz,Zona 7,3,2015.0,1907.58,True,True,True,862700.0,True,True,False
11984,LA PAMPA,Maiz,Zona 7,3,2016.0,1012.48,True,False,False,2148470.0,True,True,False
11985,LA PAMPA,Maiz,Zona 7,3,2017.0,3786.43,True,True,False,1096620.0,True,True,False
11986,LA PAMPA,Maiz,Zona 7,3,2018.0,680.16,True,False,False,1331562.0,True,True,False
11987,LA PAMPA,Maiz,Zona 7,3,2019.0,5135.62,True,True,True,1978798.0,True,True,False
11988,LA PAMPA,Maiz,Zona 7,3,2020.0,1530.0,True,False,False,,False,True,False
11989,LA PAMPA,Maiz,Zona 7,4,2015.0,1245.59,True,True,True,862700.0,True,True,False
11990,LA PAMPA,Maiz,Zona 7,4,2016.0,12107.349999999991,True,False,False,2148470.0,True,True,False
11991,LA PAMPA,Maiz,Zona 7,4,2017.0,1414.6399999999999,True,True,False,1096620.0,True,True,False
11992,LA PAMPA,Maiz,Zona 7,4,2018.0,1873.06,True,False,False,1331562.0,True,True,False
11993,LA PAMPA,Maiz,Zona 7,4,2019.0,9091.19,True,True,True,1978798.0,True,True,False
11994,LA PAMPA,Maiz,Zona 7,4,2020.0,3510.0,True,False,False,,False,True,False
11995,LA PAMPA,Maiz,Zona 7,5,2015.0,2986.96,True,True,True,862700.0,True,True,False
11996,LA PAMPA,Maiz,Zona 7,5,2016.0,959.6900000000002,True,False,False,2148470.0,True,True,False
11997,LA PAMPA,Maiz,Zona 7,5,2017.0,1862.46,True,True,False,1096620.0,True,True,False
11998,LA PAMPA,Maiz,Zona 7,5,2018.0,1037.22,True,False,False,1331562.0,True,True,False
11999,LA PAMPA,Maiz,Zona 7,5,2019.0,4374.799999999999,True,True,True,1978798.0,True,True,False
12000,LA PAMPA,Maiz,Zona 7,5,2020.0,350.0,True,False,False,,False,True,False
12001,LA PAMPA,Maiz,Zona 7,6,2015.0,2208.17,True,True,True,862700.0,True,True,False
12002,LA PAMPA,Maiz,Zona 7,6,2016.0,3328.55,True,False,False,2148470.0,True,True,False
12003,LA PAMPA,Maiz,Zona 7,6,2017.0,1404.93,True,True,False,1096620.0,True,True,False
12004,LA PAMPA,Maiz,Zona 7,6,2018.0,2722.58,True,False,False,1331562.0,True,True,False
12005,LA PAMPA,Maiz,Zona 7,6,2019.0,1657.65,True,True,True,1978798.0,True,True,False
12006,LA PAMPA,Maiz,Zona 7,7,2015.0,6258.349999999999,True,True,True,862700.0,True,True,False
12007,LA PAMPA,Maiz,Zona 7,7,2016.0,2951.2699999999995,True,False,False,2148470.0,True,True,False
12008,LA PAMPA,Maiz,Zona 7,7,2017.0,1741.16,True,True,False,1096620.0,True,True,False
12009,LA PAMPA,Maiz,Zona 7,7,2018.0,2679.9400000000005,True,False,False,1331562.0,True,True,False
12010,LA PAMPA,Maiz,Zona 7,7,2019.0,17762.230000000003,True,True,True,1978798.0,True,True,False
12011,LA PAMPA,Maiz,Zona 7,7,2020.0,11910.0,True,False,False,,False,True,False
12012,LA PAMPA,Maiz,Zona 7,8,2015.0,37188.68000000001,True,True,True,862700.0,True,True,False
12013,LA PAMPA,Maiz,Zona 7,8,2016.0,64573.729999999996,True,False,False,2148470.0,True,True,False
12014,LA PAMPA,Maiz,Zona 7,8,2017.0,36041.66000000001,True,True,False,1096620.0,True,True,False
12015,LA PAMPA,Maiz,Zona 7,8,2018.0,6647.64,True,False,False,1331562.0,True,True,False
12016,LA PAMPA,Maiz,Zona 7,8,2019.0,18304.47,True,True,True,1978798.0,True,True,False
12017,LA PAMPA,Maiz,Zona 7,8,2020.0,9351.880000000001,True,False,False,,False,True,False
12018,LA PAMPA,Maiz,Zona 7,9,2015.0,5523.7699999999995,True,True,True,862700.0,True,True,False
12019,LA PAMPA,Maiz,Zona 7,9,2016.0,19355.62,True,False,False,2148470.0,True,True,False
12020,LA PAMPA,Maiz,Zona 7,9,2017.0,10337.34,True,True,False,1096620.0,True,True,False
12021,LA PAMPA,Maiz,Zona 7,9,2018.0,4502.620000000001,True,False,False,1331562.0,True,True,False
12022,LA PAMPA,Maiz,Zona 7,9,2019.0,11688.490000000002,True,True,True,1978798.0,True,True,False
12023,LA PAMPA,Maiz,Zona 7,10,2015.0,15039.419999999998,True,True,True,862700.0,True,True,False
12024,LA PAMPA,Maiz,Zona 7,10,2016.0,2086.8100000000004,True,False,False,2148470.0,True,True,False
12025,LA PAMPA,Maiz,Zona 7,10,2017.0,7795.530000000001,True,True,False,1096620.0,True,True,False
12026,LA PAMPA,Maiz,Zona 7,10,2018.0,242.48000000000002,True,False,False,1331562.0,True,True,False
12027,LA PAMPA,Maiz,Zona 7,10,2019.0,4887.33,True,True,True,1978798.0,True,True,False
12028,LA PAMPA,Maiz,Zona 7,11,2015.0,33958.47999999998,True,True,True,862700.0,True,True,False
12029,LA PAMPA,Maiz,Zona 7,11,2016.0,7725.77,True,False,False,2148470.0,True,True,False
12030,LA PAMPA,Maiz,Zona 7,11,2017.0,2266.3700000000003,True,True,False,1096620.0,True,True,False
12031,LA PAMPA,Maiz,Zona 7,11,2018.0,150.4000000000001,True,False,False,1331562.0,True,True,False
12032,LA PAMPA,Maiz,Zona 7,11,2019.0,7091.73,True,True,True,1978798.0,True,True,False
12033,LA PAMPA,Maiz,Zona 7,12,2015.0,23379.320000000014,True,True,True,862700.0,True,True,False
12034,LA PAMPA,Maiz,Zona 7,12,2016.0,3485.0300000000007,True,False,False,2148470.0,True,True,False
12035,LA PAMPA,Maiz,Zona 7,12,2017.0,6060.91,True,True,False,1096620.0,True,True,False
12036,LA PAMPA,Maiz,Zona 7,12,2018.0,1827.0300000000002,True,False,False,1331562.0,True,True,False
12037,LA PAMPA,Maiz,Zona 7,12,2019.0,43.47,True,True,True,1978798.0,True,True,False
12038,LA PAMPA,Maiz,Zona 8,3,2017.0,30.0,True,True,False,1096620.0,True,False,False
12039,LA PAMPA,Maiz,Zona 8,3,2019.0,660.0,True,True,True,1978798.0,True,False,False
12040,LA PAMPA,Maiz,Zona 8,5,2018.0,180.0,True,False,False,1331562.0,True,False,False
12041,LA PAMPA,Maiz,Zona 8,8,2016.0,120.0,True,False,False,2148470.0,True,False,False
12042,LA PAMPA,Maiz,Zona 8,8,2020.0,360.0,True,False,False,,False,False,False
12043,LA PAMPA,Maiz,Zona 8,9,2016.0,150.0,True,False,False,2148470.0,True,False,False
12044,LA PAMPA,Maiz,Zona 8,10,2016.0,120.0,True,False,False,2148470.0,True,False,False
12045,LA PAMPA,Maiz,Zona 8,12,2017.0,28.0,True,True,False,1096620.0,True,False,False
12046,LA PAMPA,Maiz,Zona 9,1,2019.0,330.0,True,True,True,1978798.0,True,False,False
12047,LA PAMPA,Maiz,Zona 9,2,2016.0,820.0,True,False,False,2148470.0,True,False,False
12048,LA PAMPA,Maiz,Zona 9,3,2017.0,150.0,True,True,False,1096620.0,True,False,False
12049,LA PAMPA,Maiz,Zona 9,4,2015.0,2200.0,True,True,True,862700.0,True,False,False
12050,LA PAMPA,Maiz,Zona 9,5,2019.0,300.0,True,True,True,1978798.0,True,False,False
12051,LA PAMPA,Maiz,Zona 9,6,2019.0,670.0,True,True,True,1978798.0,True,False,False
12052,LA PAMPA,Maiz,Zona 9,7,2019.0,1420.0,True,True,True,1978798.0,True,False,False
12053,LA PAMPA,Maiz,Zona 9,8,2019.0,670.0,True,True,True,1978798.0,True,False,False
12054,LA PAMPA,Maiz,Zona 9,9,2019.0,3406.11,True,True,True,1978798.0,True,False,False
12055,LA PAMPA,Maiz,Zona 9,11,2018.0,300.0,True,False,False,1331562.0,True,False,False
12056,LA PAMPA,Maiz,Zona 9,12,2018.0,300.0,True,False,False,1331562.0,True,False,False
12057,LA PAMPA,Maiz,Zona 9,12,2019.0,506.11,True,True,True,1978798.0,True,False,False
12058,LA PAMPA,Soja total,B.Blanca,1,2016.0,150.0,True,False,False,1807291.0,False,False,False
12059,LA PAMPA,Soja total,B.Blanca,1,2017.0,1952.46,True,True,False,1271870.0,False,False,False
