,Cultivo,Ano,Origen,Destino,Cantidad
3337,Soja,2019,Santiago del Estero,Zona 8,0.00391222
3338,Soja,2015,Santiago del Estero,Zona 9,8.095e-05
3339,Soja,2016,Santiago del Estero,Zona 9,0.00155133
3340,Soja,2017,Santiago del Estero,Zona 9,0.00342292
3341,Soja,2018,Santiago del Estero,Zona 9,0.0007880600000000001
3342,Soja,2019,Santiago del Estero,Zona 9,0.0169611
3343,Trigo,2015,Santiago del Estero,B.Blanca,0.00063
3344,Trigo,2016,Santiago del Estero,B.Blanca,0.002716
3345,Trigo,2017,Santiago del Estero,B.Blanca,0.0022
3346,Trigo,2018,Santiago del Estero,B.Blanca,0.00109999
3347,Trigo,2019,Santiago del Estero,B.Blanca,0.00078
3348,Trigo,2015,Santiago del Estero,Bs As,0.00114784
3349,Trigo,2016,Santiago del Estero,Bs As,0.00577881
3350,Trigo,2017,Santiago del Estero,Bs As,0.00511
3351,Trigo,2018,Santiago del Estero,Bs As,0.01196725
3352,Trigo,2019,Santiago del Estero,Bs As,0.01365209
3353,Trigo,2015,Santiago del Estero,Cordoba,0.00110172
3354,Trigo,2016,Santiago del Estero,Cordoba,0.00269086
3355,Trigo,2017,Santiago del Estero,Cordoba,0.00444048
3356,Trigo,2018,Santiago del Estero,Cordoba,0.02331412
3357,Trigo,2019,Santiago del Estero,Cordoba,0.021328569999999998
3358,Trigo,2017,Santiago del Estero,Quequen,0.00065
3359,Trigo,2019,Santiago del Estero,Quequen,0.0023
3360,Trigo,2015,Santiago del Estero,Rosario N,0.01515393
3361,Trigo,2016,Santiago del Estero,Rosario N,0.09395574
3362,Trigo,2017,Santiago del Estero,Rosario N,0.20335137000000003
3363,Trigo,2018,Santiago del Estero,Rosario N,0.10104574000000001
3364,Trigo,2019,Santiago del Estero,Rosario N,0.15528838000000003
3365,Trigo,2020,Santiago del Estero,Rosario N,0.01682
3366,Trigo,2015,Santiago del Estero,Rosario S,0.00652016
3367,Trigo,2016,Santiago del Estero,Rosario S,0.02994234
3368,Trigo,2017,Santiago del Estero,Rosario S,0.042421980000000005
3369,Trigo,2018,Santiago del Estero,Rosario S,0.024891220000000002
3370,Trigo,2019,Santiago del Estero,Rosario S,0.033918979999999994
3371,Trigo,2020,Santiago del Estero,Rosario S,0.01192
3372,Trigo,2015,Santiago del Estero,Zona 10,6e-05
3373,Trigo,2015,Santiago del Estero,Zona 11,0.0001137
3374,Trigo,2016,Santiago del Estero,Zona 11,0.00066
3375,Trigo,2018,Santiago del Estero,Zona 11,0.00052604
3376,Trigo,2019,Santiago del Estero,Zona 11,0.0034973799999999996
3377,Trigo,2015,Santiago del Estero,Zona 12,0.0035299500000000004
3378,Trigo,2016,Santiago del Estero,Zona 12,0.00359304
3379,Trigo,2017,Santiago del Estero,Zona 12,0.011785110000000001
3380,Trigo,2018,Santiago del Estero,Zona 12,0.00358043
3381,Trigo,2019,Santiago del Estero,Zona 12,0.007381260000000001
3382,Trigo,2020,Santiago del Estero,Zona 12,0.0003
3383,Trigo,2015,Santiago del Estero,Zona 13,0.00024
3384,Trigo,2016,Santiago del Estero,Zona 13,0.00197477
3385,Trigo,2017,Santiago del Estero,Zona 13,0.0006
3386,Trigo,2018,Santiago del Estero,Zona 13,3e-05
3387,Trigo,2019,Santiago del Estero,Zona 13,6.646000000000001e-05
3388,Trigo,2015,Santiago del Estero,Zona 14,0.009292040000000001
3389,Trigo,2016,Santiago del Estero,Zona 14,0.011638780000000001
3390,Trigo,2017,Santiago del Estero,Zona 14,0.031437089999999994
3391,Trigo,2018,Santiago del Estero,Zona 14,0.0479624
3392,Trigo,2019,Santiago del Estero,Zona 14,0.10318522000000004
3393,Trigo,2020,Santiago del Estero,Zona 14,0.0025
3394,Trigo,2015,Santiago del Estero,Zona 15,0.013515270000000006
3395,Trigo,2016,Santiago del Estero,Zona 15,0.00742053
3396,Trigo,2017,Santiago del Estero,Zona 15,0.016952670000000003
3397,Trigo,2018,Santiago del Estero,Zona 15,0.050366760000000003
3398,Trigo,2019,Santiago del Estero,Zona 15,0.061284480000000016
3399,Trigo,2020,Santiago del Estero,Zona 15,0.0046023
3400,Trigo,2015,Santiago del Estero,Zona 16,0.02611197
3401,Trigo,2016,Santiago del Estero,Zona 16,0.04173101
3402,Trigo,2017,Santiago del Estero,Zona 16,0.05876006
3403,Trigo,2018,Santiago del Estero,Zona 16,0.032407309999999995
3404,Trigo,2019,Santiago del Estero,Zona 16,0.04292542
3405,Trigo,2015,Santiago del Estero,Zona 17,0.0061873299999999996
3406,Trigo,2016,Santiago del Estero,Zona 17,0.023179659999999998
3407,Trigo,2017,Santiago del Estero,Zona 17,0.05394424999999999
3408,Trigo,2018,Santiago del Estero,Zona 17,0.02260566
3409,Trigo,2019,Santiago del Estero,Zona 17,0.06089896000000001
3410,Trigo,2020,Santiago del Estero,Zona 17,0.01212
3411,Trigo,2015,Santiago del Estero,Zona 18,0.0027205500000000004
3412,Trigo,2016,Santiago del Estero,Zona 18,0.00155059
3413,Trigo,2017,Santiago del Estero,Zona 18,0.00063791
3414,Trigo,2018,Santiago del Estero,Zona 18,0.00122
3415,Trigo,2019,Santiago del Estero,Zona 18,0.00500912
3416,Trigo,2020,Santiago del Estero,Zona 18,0.002901
3417,Trigo,2015,Santiago del Estero,Zona 2,0.00036
3418,Trigo,2018,Santiago del Estero,Zona 2,0.0003
3419,Trigo,2019,Santiago del Estero,Zona 2,0.00024
3420,Trigo,2019,Santiago del Estero,Zona 3,0.00466
3421,Trigo,2015,Santiago del Estero,Zona 4,0.00045989999999999996
3422,Trigo,2019,Santiago del Estero,Zona 4,6e-05
3423,Trigo,2015,Santiago del Estero,Zona 5,0.00729
3424,Trigo,2016,Santiago del Estero,Zona 5,0.00633
3425,Trigo,2017,Santiago del Estero,Zona 5,0.00018
3426,Trigo,2018,Santiago del Estero,Zona 5,0.007335
3427,Trigo,2019,Santiago del Estero,Zona 5,0.01232
3428,Trigo,2020,Santiago del Estero,Zona 5,0.001
3429,Trigo,2015,Santiago del Estero,Zona 6,0.00378
3430,Trigo,2016,Santiago del Estero,Zona 6,0.01016075
3431,Trigo,2017,Santiago del Estero,Zona 6,8.767e-05
3432,Trigo,2018,Santiago del Estero,Zona 6,0.00680378
3433,Trigo,2019,Santiago del Estero,Zona 6,0.011406069999999999
3434,Trigo,2015,Santiago del Estero,Zona 7,0.00158
3435,Trigo,2016,Santiago del Estero,Zona 7,0.00036
3436,Trigo,2017,Santiago del Estero,Zona 7,0.00017825
3437,Trigo,2018,Santiago del Estero,Zona 7,0.0020637399999999997
3438,Trigo,2019,Santiago del Estero,Zona 7,0.0006507
3439,Trigo,2015,Santiago del Estero,Zona 8,0.0016768399999999995
3440,Trigo,2016,Santiago del Estero,Zona 8,0.01366479
3441,Trigo,2017,Santiago del Estero,Zona 8,0.00360765
3442,Trigo,2018,Santiago del Estero,Zona 8,0.019367539999999996
3443,Trigo,2019,Santiago del Estero,Zona 8,0.01007093
3444,Trigo,2015,Santiago del Estero,Zona 9,0.00096
3445,Trigo,2016,Santiago del Estero,Zona 9,0.004718470000000001
3446,Trigo,2017,Santiago del Estero,Zona 9,5.842e-05
3447,Trigo,2018,Santiago del Estero,Zona 9,0.02095405
3448,Trigo,2019,Santiago del Estero,Zona 9,0.03901036
"3449,Soja,2017,""Tierra del Fuego, Antártida e Islas del Atlántico Sur"",Zona 5,0.0021"
3450,Maiz,2015,Tucumán,Bs As,0.00039753
3451,Maiz,2016,Tucumán,Bs As,0.0006435599999999999
3452,Maiz,2019,Tucumán,Bs As,0.00033
3453,Maiz,2015,Tucumán,Cordoba,0.0020763400000000003
3454,Maiz,2016,Tucumán,Cordoba,0.0079502
3455,Maiz,2017,Tucumán,Cordoba,0.00150816
3456,Maiz,2018,Tucumán,Cordoba,0.00053481
3457,Maiz,2019,Tucumán,Cordoba,0.00340118
3458,Maiz,2015,Tucumán,Resto del País,0.00048
3459,Maiz,2016,Tucumán,Resto del País,0.00138
3460,Maiz,2017,Tucumán,Resto del País,0.0008
3461,Maiz,2018,Tucumán,Resto del País,0.00039
3462,Maiz,2019,Tucumán,Resto del País,0.00294
3463,Maiz,2015,Tucumán,Rosario N,0.030590409999999995
3464,Maiz,2016,Tucumán,Rosario N,0.07563889
3465,Maiz,2017,Tucumán,Rosario N,0.025348110000000004
3466,Maiz,2018,Tucumán,Rosario N,0.01574499
3467,Maiz,2019,Tucumán,Rosario N,0.07374819
3468,Maiz,2020,Tucumán,Rosario N,0.05722
3469,Maiz,2015,Tucumán,Rosario S,0.0415354
3470,Maiz,2016,Tucumán,Rosario S,0.05459992999999999
3471,Maiz,2017,Tucumán,Rosario S,0.04451769000000001
3472,Maiz,2018,Tucumán,Rosario S,0.04720896
3473,Maiz,2019,Tucumán,Rosario S,0.09568818000000001
3474,Maiz,2020,Tucumán,Rosario S,0.05285
3475,Maiz,2015,Tucumán,Zona 1,0.00055
3476,Maiz,2015,Tucumán,Zona 10,0.00487973
3477,Maiz,2016,Tucumán,Zona 10,0.00204104
3478,Maiz,2017,Tucumán,Zona 10,0.00151
3479,Maiz,2018,Tucumán,Zona 10,0.000152
3480,Maiz,2019,Tucumán,Zona 10,0.001519
3481,Maiz,2015,Tucumán,Zona 11,0.00159547
3482,Maiz,2016,Tucumán,Zona 11,0.0021205300000000002
3483,Maiz,2017,Tucumán,Zona 11,0.0026414299999999997
3484,Maiz,2018,Tucumán,Zona 11,0.01395831
3485,Maiz,2019,Tucumán,Zona 11,0.0161803
3486,Maiz,2020,Tucumán,Zona 11,0.00517
3487,Maiz,2015,Tucumán,Zona 12,0.0052
3488,Maiz,2016,Tucumán,Zona 12,0.006745149999999999
3489,Maiz,2017,Tucumán,Zona 12,5.8e-05
3490,Maiz,2018,Tucumán,Zona 12,0.0072783299999999995
3491,Maiz,2019,Tucumán,Zona 12,0.0029548600000000006
3492,Maiz,2020,Tucumán,Zona 12,0.00027
3493,Maiz,2015,Tucumán,Zona 13,0.00015
3494,Maiz,2016,Tucumán,Zona 13,0.00538
3495,Maiz,2017,Tucumán,Zona 13,0.00226
3496,Maiz,2018,Tucumán,Zona 13,0.00383
3497,Maiz,2019,Tucumán,Zona 13,0.01149
3498,Maiz,2015,Tucumán,Zona 14,0.00521506
3499,Maiz,2016,Tucumán,Zona 14,0.01406792
3500,Maiz,2017,Tucumán,Zona 14,0.00987628
3501,Maiz,2018,Tucumán,Zona 14,0.007915
3502,Maiz,2019,Tucumán,Zona 14,0.023521649999999998
3503,Maiz,2020,Tucumán,Zona 14,0.002
3504,Maiz,2015,Tucumán,Zona 15,0.00027648
3505,Maiz,2016,Tucumán,Zona 15,0.0005309
3506,Maiz,2017,Tucumán,Zona 15,0.00055
3507,Maiz,2015,Tucumán,Zona 16,0.09262971999999998
3508,Maiz,2016,Tucumán,Zona 16,0.09326947000000002
3509,Maiz,2017,Tucumán,Zona 16,0.12246110000000002
3510,Maiz,2018,Tucumán,Zona 16,0.14252935
3511,Maiz,2019,Tucumán,Zona 16,0.21370280000000003
3512,Maiz,2020,Tucumán,Zona 16,0.057763
3513,Maiz,2016,Tucumán,Zona 17,3.776e-05
3514,Maiz,2018,Tucumán,Zona 17,0.0001571
3515,Maiz,2019,Tucumán,Zona 17,0.0021
3516,Maiz,2015,Tucumán,Zona 18,0.0010253800000000002
3517,Maiz,2016,Tucumán,Zona 18,0.0044119
3518,Maiz,2017,Tucumán,Zona 18,0.00439
3519,Maiz,2018,Tucumán,Zona 18,0.00881
3520,Maiz,2019,Tucumán,Zona 18,0.0086
3521,Maiz,2020,Tucumán,Zona 18,0.0005
3522,Maiz,2015,Tucumán,Zona 5,0.00706
3523,Maiz,2017,Tucumán,Zona 5,0.00205
3524,Maiz,2018,Tucumán,Zona 5,0.0003
3525,Maiz,2019,Tucumán,Zona 5,0.0020626900000000003
3526,Maiz,2020,Tucumán,Zona 5,0.0005
3527,Maiz,2015,Tucumán,Zona 6,0.03911422999999999
3528,Maiz,2016,Tucumán,Zona 6,0.015593689999999999
3529,Maiz,2017,Tucumán,Zona 6,0.00673
3530,Maiz,2018,Tucumán,Zona 6,0.00607
3531,Maiz,2019,Tucumán,Zona 6,0.00213
3532,Maiz,2015,Tucumán,Zona 7,0.00082
3533,Maiz,2016,Tucumán,Zona 7,2.21e-06
3534,Maiz,2015,Tucumán,Zona 8,0.00058
3535,Maiz,2016,Tucumán,Zona 8,0.00031984999999999994
3536,Maiz,2017,Tucumán,Zona 8,2.85e-05
3537,Maiz,2019,Tucumán,Zona 8,0.00015
3538,Maiz,2015,Tucumán,Zona 9,0.00230062
3539,Maiz,2016,Tucumán,Zona 9,0.0005356800000000003
3540,Maiz,2017,Tucumán,Zona 9,0.00346
3541,Maiz,2018,Tucumán,Zona 9,0.0002
3542,Maiz,2019,Tucumán,Zona 9,0.00339699
3543,Soja,2015,Tucumán,B.Blanca,0.00036
3544,Soja,2016,Tucumán,B.Blanca,6e-05
3545,Soja,2015,Tucumán,Cordoba,0.00118237
3546,Soja,2016,Tucumán,Cordoba,0.0002784
3547,Soja,2017,Tucumán,Cordoba,5.639999999999999e-06
3548,Soja,2018,Tucumán,Cordoba,3e-05
3549,Soja,2019,Tucumán,Cordoba,0.000201
3550,Soja,2015,Tucumán,Rosario N,0.02637519
3551,Soja,2016,Tucumán,Rosario N,0.01848674
3552,Soja,2017,Tucumán,Rosario N,0.015294480000000001
3553,Soja,2018,Tucumán,Rosario N,0.00558288
3554,Soja,2019,Tucumán,Rosario N,0.03660216
3555,Soja,2020,Tucumán,Rosario N,0.010808
3556,Soja,2015,Tucumán,Rosario S,0.0012399800000000001
3557,Soja,2016,Tucumán,Rosario S,0.0039142000000000005
3558,Soja,2017,Tucumán,Rosario S,0.00170874
3559,Soja,2018,Tucumán,Rosario S,0.03610092000000001
3560,Soja,2019,Tucumán,Rosario S,0.01651127
3561,Soja,2020,Tucumán,Rosario S,0.008354
3562,Soja,2015,Tucumán,Zona 1,0.0001058
3563,Soja,2015,Tucumán,Zona 10,0.00056986
3564,Soja,2016,Tucumán,Zona 10,0.00097954
3565,Soja,2017,Tucumán,Zona 10,0.001025
3566,Soja,2015,Tucumán,Zona 11,0.059502240000000005
3567,Soja,2016,Tucumán,Zona 11,0.06582732
3568,Soja,2017,Tucumán,Zona 11,0.04940728
3569,Soja,2018,Tucumán,Zona 11,0.04959971999999999
3570,Soja,2019,Tucumán,Zona 11,0.08588062000000002
3571,Soja,2020,Tucumán,Zona 11,0.00866
3572,Soja,2015,Tucumán,Zona 12,0.00015174
3573,Soja,2016,Tucumán,Zona 12,3.0399999999999997e-05
3574,Soja,2018,Tucumán,Zona 12,0.0003
3575,Soja,2019,Tucumán,Zona 12,0.00971866
3576,Soja,2020,Tucumán,Zona 12,0.00018
3577,Soja,2016,Tucumán,Zona 13,0.00036
3578,Soja,2017,Tucumán,Zona 13,0.0003
3579,Soja,2018,Tucumán,Zona 13,9e-05
3580,Soja,2019,Tucumán,Zona 13,0.00057
3581,Soja,2020,Tucumán,Zona 13,0.0005
3582,Soja,2015,Tucumán,Zona 14,0.006841920000000001
3583,Soja,2016,Tucumán,Zona 14,0.0029657999999999998
3584,Soja,2017,Tucumán,Zona 14,0.0009228299999999999
3585,Soja,2018,Tucumán,Zona 14,0.0007921499999999999
3586,Soja,2019,Tucumán,Zona 14,0.00260551
3587,Soja,2020,Tucumán,Zona 14,0.00092
3588,Soja,2015,Tucumán,Zona 15,0.03801989
3589,Soja,2016,Tucumán,Zona 15,0.018144030000000002
3590,Soja,2017,Tucumán,Zona 15,0.03305013
3591,Soja,2018,Tucumán,Zona 15,0.030491870000000004
3592,Soja,2019,Tucumán,Zona 15,0.0029446900000000002
3593,Soja,2015,Tucumán,Zona 16,0.25929222
3594,Soja,2016,Tucumán,Zona 16,0.32679835
3595,Soja,2017,Tucumán,Zona 16,0.2805837399999999
3596,Soja,2018,Tucumán,Zona 16,0.24050065999999998
3597,Soja,2019,Tucumán,Zona 16,0.3304674399999999
3598,Soja,2020,Tucumán,Zona 16,0.05271145
3599,Soja,2015,Tucumán,Zona 17,9.222e-05
3600,Soja,2018,Tucumán,Zona 17,2.746e-05
3601,Soja,2020,Tucumán,Zona 17,0.00063
3602,Soja,2015,Tucumán,Zona 18,6.635e-05
3603,Soja,2016,Tucumán,Zona 18,0.00065
3604,Soja,2017,Tucumán,Zona 18,0.058931
3605,Soja,2018,Tucumán,Zona 18,0.00036
3606,Soja,2019,Tucumán,Zona 18,0.00012
3607,Soja,2017,Tucumán,Zona 5,3e-05
3608,Soja,2018,Tucumán,Zona 5,6e-05
3609,Soja,2019,Tucumán,Zona 5,0.000448
3610,Soja,2020,Tucumán,Zona 5,0.0007
3611,Soja,2015,Tucumán,Zona 6,0.02458118
3612,Soja,2016,Tucumán,Zona 6,0.015536070000000006
3613,Soja,2017,Tucumán,Zona 6,0.0027754000000000003
3614,Soja,2018,Tucumán,Zona 6,0.000259
3615,Soja,2019,Tucumán,Zona 6,0.00083
3616,Soja,2020,Tucumán,Zona 6,0.00258355
3617,Soja,2015,Tucumán,Zona 7,0.00289576
3618,Soja,2016,Tucumán,Zona 7,0.0032142300000000015
3619,Soja,2020,Tucumán,Zona 7,1.564e-05
3620,Soja,2015,Tucumán,Zona 8,0.00280089
3621,Soja,2016,Tucumán,Zona 8,0.00281211
3622,Soja,2017,Tucumán,Zona 8,0.00051
3623,Soja,2018,Tucumán,Zona 8,0.00027
3624,Soja,2019,Tucumán,Zona 8,0.0001
3625,Soja,2015,Tucumán,Zona 9,0.00182808
3626,Soja,2016,Tucumán,Zona 9,0.0056397899999999996
3627,Soja,2017,Tucumán,Zona 9,0.0006291599999999999
3628,Soja,2018,Tucumán,Zona 9,0.00023782
3629,Soja,2019,Tucumán,Zona 9,0.0010222200000000001
3630,Trigo,2016,Tucumán,B.Blanca,0.00081
3631,Trigo,2017,Tucumán,B.Blanca,0.00015
3632,Trigo,2019,Tucumán,B.Blanca,9e-05
3633,Trigo,2015,Tucumán,Bs As,0.00093
3634,Trigo,2016,Tucumán,Bs As,0.00664392
3635,Trigo,2018,Tucumán,Bs As,0.00169
3636,Trigo,2019,Tucumán,Bs As,0.00935
3637,Trigo,2015,Tucumán,Cordoba,0.00109566
3638,Trigo,2016,Tucumán,Cordoba,0.00039017
3639,Trigo,2018,Tucumán,Cordoba,0.00050174
3640,Trigo,2019,Tucumán,Cordoba,0.0020992
3641,Trigo,2016,Tucumán,Quequen,0.0004
3642,Trigo,2015,Tucumán,Rosario N,3e-05
3643,Trigo,2016,Tucumán,Rosario N,0.00876617
3644,Trigo,2017,Tucumán,Rosario N,0.011987949999999999
3645,Trigo,2018,Tucumán,Rosario N,0.01107915
3646,Trigo,2019,Tucumán,Rosario N,0.018156400000000003
3647,Trigo,2020,Tucumán,Rosario N,0.00495
3648,Trigo,2016,Tucumán,Rosario S,0.006380599999999999
3649,Trigo,2017,Tucumán,Rosario S,0.0025960500000000004
3650,Trigo,2018,Tucumán,Rosario S,0.0011320000000000002
3651,Trigo,2019,Tucumán,Rosario S,0.00362609
3652,Trigo,2020,Tucumán,Rosario S,0.00502
3653,Trigo,2016,Tucumán,Zona 10,0.00042911
3654,Trigo,2018,Tucumán,Zona 10,0.000116
3655,Trigo,2019,Tucumán,Zona 10,0.00047741
3656,Trigo,2016,Tucumán,Zona 11,0.00027
3657,Trigo,2018,Tucumán,Zona 11,0.00021
3658,Trigo,2016,Tucumán,Zona 12,0.00541
3659,Trigo,2017,Tucumán,Zona 12,0.00012148000000000001
3660,Trigo,2019,Tucumán,Zona 12,0.00067417
3661,Trigo,2016,Tucumán,Zona 13,0.00027
3662,Trigo,2018,Tucumán,Zona 13,0.00029
3663,Trigo,2015,Tucumán,Zona 14,3.056e-05
3664,Trigo,2016,Tucumán,Zona 14,0.00291204
3665,Trigo,2018,Tucumán,Zona 14,0.00033225999999999997
3666,Trigo,2019,Tucumán,Zona 14,0.00185
3667,Trigo,2016,Tucumán,Zona 15,0.00025812000000000003
3668,Trigo,2015,Tucumán,Zona 16,0.043125979999999994
3669,Trigo,2016,Tucumán,Zona 16,0.10537898
3670,Trigo,2017,Tucumán,Zona 16,0.11068188000000002
3671,Trigo,2018,Tucumán,Zona 16,0.031249159999999995
3672,Trigo,2019,Tucumán,Zona 16,0.04947649
3673,Trigo,2020,Tucumán,Zona 16,0.001475
3674,Trigo,2015,Tucumán,Zona 17,0.0219986
3675,Trigo,2016,Tucumán,Zona 17,0.020708870000000004
3676,Trigo,2017,Tucumán,Zona 17,0.01304955
3677,Trigo,2018,Tucumán,Zona 17,0.009509320000000002
3678,Trigo,2019,Tucumán,Zona 17,0.008822920000000001
3679,Trigo,2016,Tucumán,Zona 18,0.00188998
3680,Trigo,2018,Tucumán,Zona 18,0.00127
3681,Trigo,2019,Tucumán,Zona 18,0.00063946
3682,Trigo,2019,Tucumán,Zona 3,0.00042
3683,Trigo,2015,Tucumán,Zona 5,0.0006
3684,Trigo,2016,Tucumán,Zona 5,0.00104677
3685,Trigo,2018,Tucumán,Zona 5,0.00025
3686,Trigo,2019,Tucumán,Zona 5,0.00077
3687,Trigo,2015,Tucumán,Zona 6,0.0039270500000000005
3688,Trigo,2016,Tucumán,Zona 6,0.0092344
3689,Trigo,2017,Tucumán,Zona 6,0.0013039000000000002
3690,Trigo,2018,Tucumán,Zona 6,9e-05
3691,Trigo,2019,Tucumán,Zona 6,0.00123963
3692,Trigo,2015,Tucumán,Zona 7,0.01829436
3693,Trigo,2016,Tucumán,Zona 7,0.02836367
3694,Trigo,2015,Tucumán,Zona 8,0.00268
3695,Trigo,2016,Tucumán,Zona 8,0.00481063
3696,Trigo,2017,Tucumán,Zona 8,0.00028677
3697,Trigo,2018,Tucumán,Zona 8,0.00042
3698,Trigo,2019,Tucumán,Zona 8,0.00125415
3699,Trigo,2015,Tucumán,Zona 9,0.00620758
3700,Trigo,2016,Tucumán,Zona 9,0.00140928
3701,Trigo,2018,Tucumán,Zona 9,0.008588029999999998
3702,Trigo,2019,Tucumán,Zona 9,0.00033
